Categoría,Nombre,url,Precio Inicio(€),Precio/unidad (€),Unidad,Supermercado,Fecha
Huevos,Huevos frescos categoría A clase M Huevos Garrido caja 24 unidades,https://www.dia.es/leche-huevos-y-mantequilla/huevos/p/198722,"3,80 €","1,9 €",DOCENA,Dia,2024-04-29 00:00:00
Huevos,Huevos frescos categoría A clase M La receta bandeja 24 unidades,https://www.dia.es/leche-huevos-y-mantequilla/huevos/p/274009,"3,80 €","1,9 €",DOCENA,Dia,2024-04-29 00:00:00
Huevos,Huevos frescos categoría A clase XL Dia bandeja 6 unidades,https://www.dia.es/leche-huevos-y-mantequilla/huevos/p/47459,"1,69 €","3,38 €",DOCENA,Dia,2024-04-29 00:00:00
Huevos,Huevos frescos categoría A clase XL Huevos Garrido caja 6 unidades,https://www.dia.es/leche-huevos-y-mantequilla/huevos/p/216464,"1,69 €","3,38 €",DOCENA,Dia,2024-04-29 00:00:00
Huevos,Huevos frescos de gallinas criadas en suelo categoría A clase M/L Dia bandeja 12 unidades,https://www.dia.es/leche-huevos-y-mantequilla/huevos/p/274011,"2,45 €","2,45 €",DOCENA,Dia,2024-04-29 00:00:00
Judias_brocolis_y_coliflores,Brócoli bolsa 500 g,https://www.dia.es/verduras/judias-brocolis-y-coliflores/p/20002,"1,39 €","2,78 €",KILO,Dia,2024-04-29 00:00:00
Judias_brocolis_y_coliflores,Coliflor unidad aprox. 2 Kg aprox.,https://www.dia.es/verduras/judias-brocolis-y-coliflores/p/278856,"3,98 €","1,99 €",KILO,Dia,2024-04-29 00:00:00
Judias_brocolis_y_coliflores,Judía verde bolsa 500 g,https://www.dia.es/verduras/judias-brocolis-y-coliflores/p/11416,"1,99 €","3,98 €",KILO,Dia,2024-04-29 00:00:00
Judias_brocolis_y_coliflores,Repollo liso unidad aprox. 2 Kg aprox.,https://www.dia.es/verduras/judias-brocolis-y-coliflores/p/50664,"2,78 €","1,39 €",KILO,Dia,2024-04-29 00:00:00
Leche,Leche desnatada Dia Láctea brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/607P6,"4,80 €","0,8 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche desnatada sin lactosa Dia Láctea brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/185450P6,"5,28 €","0,88 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche entera Central Lechera Asturiana brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/16065P6,"6,84 €","1,14 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche entera Dia Láctea brik 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/608,"0,91 €","0,91 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche entera Dia Láctea brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/608P6,"5,46 €","0,91 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche semidesnatada Central Lechera Asturiana brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/17548P6,"6,54 €","1,09 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche semidesnatada Dia Láctea brik 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/504,"0,83 €","0,83 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche semidesnatada Dia Láctea brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/504P6,"4,98 €","0,83 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche semidesnatada sin lactosa Dia Láctea brik 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/130063,"0,91 €","0,91 €",LITRO,Dia,2024-04-29 00:00:00
Leche,Leche semidesnatada sin lactosa Dia Láctea brik 6 x 1 l,https://www.dia.es/leche-huevos-y-mantequilla/leche/p/130063P6,"5,46 €","0,91 €",LITRO,Dia,2024-04-29 00:00:00
Lechuga_escarolas_y_envidias,Cogollos bandeja 3 unidades,https://www.dia.es/verduras/lechuga-escarolas-y-endivias/p/11461,"1,25 €","0,42 €",UNIDAD,Dia,2024-04-29 00:00:00
Lechuga_escarolas_y_envidias,Corazones de cogollos bandeja 6 unidades,https://www.dia.es/verduras/lechuga-escarolas-y-endivias/p/25904,"1,99 €","0,33 €",UNIDAD,Dia,2024-04-29 00:00:00
Lechuga_escarolas_y_envidias,Corazones de lechuga romana bandeja 2 unidades,https://www.dia.es/verduras/lechuga-escarolas-y-endivias/p/59836,"1,69 €","0,85 €",UNIDAD,Dia,2024-04-29 00:00:00
Lechuga_escarolas_y_envidias,Endivias bandeja 350 g,https://www.dia.es/verduras/lechuga-escarolas-y-endivias/p/182881,"1,29 €","3,69 €",KILO,Dia,2024-04-29 00:00:00
Lechuga_escarolas_y_envidias,Lechuga iceberg 1 unidad,https://www.dia.es/verduras/lechuga-escarolas-y-endivias/p/11462,"0,99 €","0,99 €",UNIDAD,Dia,2024-04-29 00:00:00
Lentejas,Lenteja castellana Vegecampo de Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/157,"1,95 €","1,95 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja pardina cocida Luengo frasco 400 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/282306,"1,45 €","3,63 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja pardina Legumbres La Asturiana bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/38252,"4,75 €","4,75 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja pardina Legumbres La Asturiana bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/50740,"2,45 €","4,9 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja pardina Luengo bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/189343,"3,79 €","3,79 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja pardina Luengo bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/1878,"1,95 €","3,9 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja roja pelada Luengo bolsa 400 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/300816,"2,39 €","5,98 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lenteja roja Vegecampo de Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/291145,"1,89 €","1,89 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lentejas cocidas Vegecampo de Dia frasco 210 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/290920,"0,75 €","3,57 €",KILO,Dia,2024-04-29 00:00:00
Lentejas,Lentejas cocidas Vegecampo de Dia frasco 400 g,https://www.dia.es/arroz-pastas-y-legumbres/lentejas/p/58809,"0,85 €","2,13 €",KILO,Dia,2024-04-29 00:00:00
Limones,Limón bio malla 500 g,https://www.dia.es/frutas/limones-y-pomelos/p/32375,"0,99 €","1,98 €",KILO,Dia,2024-04-29 00:00:00
Limones,Limón selección 1 unidad,https://www.dia.es/frutas/limones-y-pomelos/p/302312,"0,29 €","1,16 €",KILO,Dia,2024-04-29 00:00:00
Limones,Limones malla 750 g,https://www.dia.es/frutas/limones-y-pomelos/p/11463,"1,29 €","1,72 €",KILO,Dia,2024-04-29 00:00:00
Limones,Pomelo selección 1 unidad,https://www.dia.es/frutas/limones-y-pomelos/p/193489,"0,59 €","1,79 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana fuji bolsa 1 Kg,https://www.dia.es/frutas/manzanas/p/54268,"2,29 €","2,29 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana golden bolsa 1 Kg,https://www.dia.es/frutas/manzanas/p/171233,"1,49 €","1,49 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana golden granel 1 Kg aprox.,https://www.dia.es/frutas/manzanas/p/97,"2,19 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana granny granel 800 g aprox.,https://www.dia.es/frutas/manzanas/p/42085,"1,75 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana pink lady bandeja 550 g,https://www.dia.es/frutas/manzanas/p/159307,"1,99 €","3,62 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana roja bolsa 1 Kg,https://www.dia.es/frutas/manzanas/p/11466,"2,19 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Manzanas,Manzana roja selección granel 1 Kg aprox.,https://www.dia.es/frutas/manzanas/p/69,"2,69 €","2,69 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Mandarina granel 500 g aprox.,https://www.dia.es/frutas/naranjas-y-mandarinas/p/84,"1,15 €","2,29 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Mandarina malla 1 Kg,https://www.dia.es/frutas/naranjas-y-mandarinas/p/11464,"2,19 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Mandarina selección bandeja 750 g,https://www.dia.es/frutas/naranjas-y-mandarinas/p/257839,"1,89 €","2,52 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Mandarina Torres Selección malla 750 g,https://www.dia.es/frutas/naranjas-y-mandarinas/p/206952,"2,49 €","3,32 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Naranja especial para zumo malla 4 Kg,https://www.dia.es/frutas/naranjas-y-mandarinas/p/13627,"3,50 €","0,88 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Naranja selección granel 1 Kg aprox.,https://www.dia.es/frutas/naranjas-y-mandarinas/p/175058,"2,49 €","2,49 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Naranjas de mesa malla 2 Kg,https://www.dia.es/frutas/naranjas-y-mandarinas/p/11467,"2,99 €","1,5 €",KILO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Zumo de naranja recién exprimido botella 1 l,https://www.dia.es/frutas/naranjas-y-mandarinas/p/180348,"4,79 €","4,79 €",LITRO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Zumo de naranja recién exprimido botella 250 ml,https://www.dia.es/frutas/naranjas-y-mandarinas/p/176479,"1,99 €","7,96 €",LITRO,Dia,2024-04-29 00:00:00
Naranja_y_mandarina,Zumo de naranja recién exprimido botella 500 ml,https://www.dia.es/frutas/naranjas-y-mandarinas/p/176480,"2,99 €","5,98 €",LITRO,Dia,2024-04-29 00:00:00
Otras_verduras,Apio bolsa 500 g,https://www.dia.es/verduras/otras-verduras/p/21242,"0,99 €","1,98 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Cilantro bandeja 20 g,https://www.dia.es/verduras/otras-verduras/p/233088,"1,19 €","59,5 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Espárrago verde fino manojo aprox. 250 g,https://www.dia.es/verduras/otras-verduras/p/181571,"1,19 €","4,76 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Espárrago verde grueso manojo aprox. 250 g,https://www.dia.es/verduras/otras-verduras/p/165430,"2,49 €","9,960000000000001 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Hierbabuena Sun&Vegs bolsa 70 g,https://www.dia.es/verduras/otras-verduras/p/275734,"1,19 €",17 €,KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Jengibre bio bandeja 200 g,https://www.dia.es/verduras/otras-verduras/p/256382,"1,79 €","8,949999999999999 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Lombarda bolsa 2 Kg aprox.,https://www.dia.es/verduras/otras-verduras/p/50666,"2,98 €","1,49 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Perejil manojo 50 g,https://www.dia.es/verduras/otras-verduras/p/191539,"0,99 €","19,8 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Rabanito Sun&Vegs bolsa 250 g,https://www.dia.es/verduras/otras-verduras/p/284862,"0,99 €","3,96 €",KILO,Dia,2024-04-29 00:00:00
Otras_verduras,Repollo rizado unidad aprox. 1 Kg,https://www.dia.es/verduras/otras-verduras/p/42075,"1,49 €","1,49 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Espagueti Al Diante Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/52208,"1,30 €","1,3 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Espirales tricolor Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/33117,"0,95 €","1,9 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Fideo cabellín Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/515,"0,82 €","1,64 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Macarrón Al Diante Dia bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/50973,"1,30 €","1,3 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Macarrón Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/518,"0,82 €","1,64 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Macarrón integral Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/277305,"1,20 €","2,4 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Ñoquis bolitas de patata Gallo bolsa 400 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/150155,"1,49 €","3,73 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Pasta de tiburones Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/1127,"0,82 €","1,64 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Tallarines Al Diante Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/74729,"0,82 €","1,64 €",KILO,Dia,2024-04-29 00:00:00
Pasta_y_fideos,Tortiglioni Selección Mundial de Dia bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/275004,"1,24 €","2,48 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patata cocer malla 2 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/296355,"2,99 €","1,5 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patata de guarnición malla 1 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/20298,"1,49 €","1,49 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patata especial para freir malla 2 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/248458,"3,75 €","1,88 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patata malla 4 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/296356,"3,50 €","0,88 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patata nueva malla 1.5 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/302117,"2,89 €","1,93 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Patatas granel 1 Kg aprox.,https://www.dia.es/verduras/patatas-y-zanahorias/p/5631,"1,99 €","1,99 €",KILO,Dia,2024-04-29 00:00:00
Patatas_y_zanahoria,Zanahoria bolsa 1 Kg,https://www.dia.es/verduras/patatas-y-zanahorias/p/11421,"1,19 €","1,19 €",KILO,Dia,2024-04-29 00:00:00
Peras,Pera conferencia bandeja 1 Kg,https://www.dia.es/frutas/peras/p/64505,"2,19 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Peras,Pera ercolini bandeja 500 g,https://www.dia.es/frutas/peras/p/278651,"1,79 €","3,58 €",KILO,Dia,2024-04-29 00:00:00
Peras,Pera Rincón de Soto D.O.P. granel 500 g aprox.,https://www.dia.es/frutas/peras/p/32063,"1,40 €","2,79 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Banana bio bolsa 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/276299,"2,49 €","2,49 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Banana granel 500 g aprox.,https://www.dia.es/frutas/platanos/p/42070,"0,75 €","1,49 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Plátano bio bolsa 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/170563,"2,99 €","2,99 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Plátano de canarias bolsa 1.2 Kg aprox.,https://www.dia.es/frutas/platanos/p/11468,"3,35 €","2,79 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Plátano de Canarias El afortunado 900 g aprox.,https://www.dia.es/frutas/platanos/p/142776,"2,69 €","2,99 €",KILO,Dia,2024-04-29 00:00:00
Platanos,Plátano macho para freír granel 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/53584,"2,89 €","2,89 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Ajo en polvo Vegecampo de Dia frasco 85 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299121,"0,85 €",10 €,KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Canela en rama Vegecampo de Dia frasco 20 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299125,"1,35 €","67,5 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Cebolla en polvo Vegecampo de Dia frasco 60 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299128,"0,95 €","15,83 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Hojas de laurel Dani bolsa 10 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/38750,"0,89 €",89 €,KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Orégano Vegecampo de Dia frasco 15 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/1293,"0,65 €","43,33 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Perejil Vegecampo de Dia frasco 13 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299136,"0,65 €",50 €,KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Pimienta negra Vegecampo de Dia frasco 65 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299147,"0,95 €","14,62 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Sal marina de mesa fina Dia paquete 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/419,"0,35 €","0,35 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Sal marina gruesa Dia paquete 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/51835,"0,35 €","0,35 €",KILO,Dia,2024-04-29 00:00:00
Sal_y_especies,Sal marina yodada Dia paquete 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/19518,"0,35 €","0,35 €",KILO,Dia,2024-04-29 00:00:00
Setas_y_champinones,Champiñón entero bandeja 250 g,https://www.dia.es/verduras/setas-y-champinones/p/271527,"1,29 €","5,16 €",KILO,Dia,2024-04-29 00:00:00
Setas_y_champinones,Champiñón grande bandeja 430 g,https://www.dia.es/verduras/setas-y-champinones/p/273421,"2,25 €","5,23 €",KILO,Dia,2024-04-29 00:00:00
Setas_y_champinones,Champiñón laminado bandeja 250 g,https://www.dia.es/verduras/setas-y-champinones/p/25857,"1,59 €","6,36 €",KILO,Dia,2024-04-29 00:00:00
Setas_y_champinones,Champiñón portobello bandeja 250 g,https://www.dia.es/verduras/setas-y-champinones/p/190874,"1,69 €","6,76 €",KILO,Dia,2024-04-29 00:00:00
Setas_y_champinones,Seta ostra bandeja 200 g,https://www.dia.es/verduras/setas-y-champinones/p/13337,"1,39 €","6,95 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Pepino granel 1 Kg aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/272355,"1,99 €","1,99 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Pimiento rojo unidad aprox. 390 g aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/74,"1,05 €","2,69 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Pimiento verde granel 300 g aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/116,"0,81 €","2,69 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Pimientos tricolor bolsa 500 g,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/102283,"1,89 €","3,78 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate canario malla 750 g,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/272686,"1,00 €","1,33 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate cherry bandeja 400 g,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/146690,"1,49 €","3,73 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate cherry pera bandeja 250 g,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/161628,"0,99 €","3,96 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate en rama granel 500 g aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/109,"1,10 €","2,19 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate ensalada granel 500 g aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/110,"1,15 €","2,29 €",KILO,Dia,2024-04-29 00:00:00
Tomates_pimientos_y_pepinos,Tomate pera granel 500 g aprox.,https://www.dia.es/verduras/tomates-pimientos-y-pepinos/p/45863,"1,00 €","1,99 €",KILO,Dia,2024-04-29 00:00:00
Uvas,Uva blanca sin semilla bandeja 500 g,https://www.dia.es/frutas/uvas/p/2672,"2,99 €","5,98 €",KILO,Dia,2024-04-29 00:00:00
Uvas,Uva roja sin semilla bandeja 500 g,https://www.dia.es/frutas/uvas/p/265910,"2,99 €","5,98 €",KILO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Aderezo de limón Aliña tu Dia botella 50 cl,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/40166,"0,99 €","1,98 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Crema de vinagre de módena Aliña tu Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/107321,"1,99 €","7,96 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Crema de vinagre de módena con frambuesa Aliña tu Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/183217,"2,35 €","9,4 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Crema vinagre de módena sin azúcares añadidos Vulpi botella 400 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/283349,"1,99 €","4,98 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre balsámico de módena Borges botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/68383,"2,19 €","8,76 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre balsámico de módena Selección Mundial de Dia botella 500 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/106144,"2,39 €","4,78 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre de jerez reserva dop Delicias de Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/273811,"1,99 €","7,96 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre de manzana Aliña tu Dia botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/84060,"0,90 €","0,9 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre de vino blanco Aliña tu Dia botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/422,"0,75 €","0,75 €",LITRO,Dia,2024-04-29 00:00:00
Vinagre_y_alineos,Vinagre de vino blanco Ybarra botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/188810,"1,05 €","1,05 €",LITRO,Dia,2024-04-29 00:00:00
