Categoría,Nombre,url,Precio Inicio(€),Precio/unidad (€),Unidad,Supermercado,Fecha
Pasta_y_fideos,Fideo cabellín Al Diante bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/515,"0,82 €","1,64 €",KILO,Dia,12/03/2024
Pasta_y_fideos,Macarrón Al Diante bolsa 1 Kg,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/50973,"1,3 €","1,3 €",KILO,Dia,12/03/2024
Pasta_y_fideos,Macarrón Al Diante bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/518,"0,82 €","1,64 €",KILO,Dia,12/03/2024
Pasta_y_fideos,Pasta de tiburones Al Diante bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/1127,"0,82 €","1,64 €",KILO,Dia,12/03/2024
Pasta_y_fideos,Pluma nº 6 Gallo bolsa 450 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/69536,"1,33 €","2,96 €",KILO,Dia,12/03/2024
Pasta_y_fideos,Tallarines Al Diante bolsa 500 g,https://www.dia.es/arroz-pastas-y-legumbres/pastas/p/74729,"0,82 €","1,64 €",KILO,Dia,12/03/2024
Peras,Pera conferencia bandeja 1 Kg,https://www.dia.es/frutas/peras/p/64505,"2,19 €","2,19 €",KILO,Dia,12/03/2024
Peras,Pera Rincón de Soto D.O.P. granel 800 g aprox.,https://www.dia.es/frutas/peras/p/32063,"2,23 €","2,79 €",KILO,Dia,12/03/2024
Platanos,Banana bio bolsa 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/276299,"2,49 €","2,49 €",KILO,Dia,12/03/2024
Platanos,Banana granel 500 g aprox.,https://www.dia.es/frutas/platanos/p/42070,"0,75 €","1,49 €",KILO,Dia,12/03/2024
Platanos,Plátano bio bolsa 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/170563,"2,99 €","2,99 €",KILO,Dia,12/03/2024
Platanos,Plátano de canarias bolsa 1.2 Kg aprox.,https://www.dia.es/frutas/platanos/p/11468,"2,39 €","1,99 €",KILO,Dia,12/03/2024
Platanos,Plátano de Canarias El afortunado 900 g aprox.,https://www.dia.es/frutas/platanos/p/142776,"2,33 €","2,59 €",KILO,Dia,12/03/2024
Platanos,Plátano macho para freír granel 1 Kg aprox.,https://www.dia.es/frutas/platanos/p/53584,"2,89 €","2,89 €",KILO,Dia,12/03/2024
Sal_y_especies,Ajo en polvo Vegecampo frasco 85 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299121,"0,85 €",10 €,KILO,Dia,12/03/2024
Sal_y_especies,Ajo molido Dani frasco 55 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/107989,"1,63 €","29,64 €",KILO,Dia,12/03/2024
Sal_y_especies,Bicarbonato sódico Carmencita bolsa 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/287246,"3,92 €","3,92 €",KILO,Dia,12/03/2024
Sal_y_especies,Cebolla en polvo Vegecampo frasco 60 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299128,"0,95 €","15,83 €",KILO,Dia,12/03/2024
Sal_y_especies,Hojas de laurel Dani bolsa 10 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/38750,"0,89 €",89 €,KILO,Dia,12/03/2024
Sal_y_especies,Orégano en hoja Dani frasco 60 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/166683,"2,49 €","41,5 €",KILO,Dia,12/03/2024
Sal_y_especies,Orégano Vegecampo frasco 15 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/1293,"0,65 €","43,33 €",KILO,Dia,12/03/2024
Sal_y_especies,Perejil Vegecampo frasco 13 g,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/299136,"0,69 €","53,08 €",KILO,Dia,12/03/2024
Sal_y_especies,Sal marina de mesa fina Dia bolsa 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/419,"0,35 €","0,35 €",KILO,Dia,12/03/2024
Sal_y_especies,Sal marina yodada Dia bolsa 1 Kg,https://www.dia.es/aceites-salsas-y-especias/sal-y-especias/p/19518,"0,35 €","0,35 €",KILO,Dia,12/03/2024
Vinagre_y_alineos,Aderezo de limón Aliña tu Dia botella 50 cl,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/40166,"0,99 €","1,98 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Crema de vinagre de módena Aliña tu Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/107321,"1,99 €","7,96 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Crema de vinagre de módena con frambuesa Aliña tu Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/183217,"2,35 €","9,4 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Crema vinagre de módena sin azúcares añadidos Vulpi botella 400 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/283349,"1,79 €","4,48 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre balsámico de módena Borges botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/68383,"2,19 €","8,76 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre balsámico de módena Selección Mundial botella 500 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/106144,"2,39 €","4,78 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre de jerez reserva dop Delicias de Dia botella 250 ml,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/273811,"1,99 €","7,96 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre de manzana Aliña tu Dia botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/84060,"0,9 €","0,9 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre de vino blanco Aliña tu Dia botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/422,"0,75 €","0,75 €",LITRO,Dia,12/03/2024
Vinagre_y_alineos,Vinagre de vino blanco Ybarra botella 1 l,https://www.dia.es/aceites-salsas-y-especias/vinagres-y-alinos/p/188810,"1,05 €","1,05 €",LITRO,Dia,12/03/2024
